make,model,price_usd,year,condition,mileage_kilometers,fuel_type,volume_cm3,color,transmission,drive_unit,segment,car_age,mileage_per_year,engine_volume_liters,brand_model
hyundai,accent,2200,2002,with mileage,341250.0,diesel,1500.0,blue,mechanics,front-wheel drive,b,24,14218.75,1.5,hyundai accent
hyundai,accent,1000,1995,with mileage,170000.0,petrol,1500.0,red,mechanics,,b,31,5483.870967741936,1.5,hyundai accent
hyundai,accent,12950,2018,with mileage,700.0,petrol,1600.0,other,auto,front-wheel drive,b,8,87.5,1.6,hyundai accent
hyundai,accent,10600,2017,with mileage,54900.0,petrol,1600.0,gray,mechanics,front-wheel drive,b,9,6100.0,1.6,hyundai accent
hyundai,accent,450,1997,with mileage,250000.0,petrol,1500.0,blue,mechanics,,b,29,8620.689655172413,1.5,hyundai accent
hyundai,accent,1750,1998,with mileage,187000.0,petrol,1500.0,purple,mechanics,front-wheel drive,b,28,6678.571428571428,1.5,hyundai accent
hyundai,accent,999,1999,with mileage,220000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,27,8148.148148148148,1.3,hyundai accent
hyundai,accent,7700,2013,with mileage,73000.0,petrol,1600.0,other,mechanics,front-wheel drive,b,13,5615.384615384615,1.6,hyundai accent
hyundai,accent,8480,2013,with mileage,115800.0,petrol,1600.0,gray,auto,front-wheel drive,b,13,8907.692307692309,1.6,hyundai accent
hyundai,accent,700,1995,with mileage,274000.0,petrol,1500.0,red,mechanics,front-wheel drive,b,31,8838.709677419354,1.5,hyundai accent
hyundai,accent,9500,2015,with mileage,70000.0,petrol,1600.0,black,mechanics,front-wheel drive,b,11,6363.636363636364,1.6,hyundai accent
hyundai,accent,8550,2013,with mileage,68000.0,petrol,1600.0,white,auto,front-wheel drive,b,13,5230.7692307692305,1.6,hyundai accent
hyundai,accent,12400,2018,with mileage,22000.0,petrol,1600.0,gray,mechanics,front-wheel drive,b,8,2750.0,1.6,hyundai accent
hyundai,accent,6150,2011,with mileage,205000.0,petrol,1600.0,blue,auto,front-wheel drive,b,15,13666.666666666666,1.6,hyundai accent
hyundai,accent,1000,1995,with mileage,385000.0,petrol,1500.0,red,mechanics,front-wheel drive,b,31,12419.354838709678,1.5,hyundai accent
hyundai,accent,14300,2017,with mileage,19700.0,petrol,1600.0,white,auto,front-wheel drive,b,9,2188.8888888888887,1.6,hyundai accent
hyundai,accent,2500,2002,with mileage,234000.0,diesel,1500.0,gray,mechanics,front-wheel drive,b,24,9750.0,1.5,hyundai accent
hyundai,accent,2200,2001,with mileage,275000.0,petrol,1500.0,silver,mechanics,front-wheel drive,b,25,11000.0,1.5,hyundai accent
hyundai,accent,1399,1995,with mileage,222222.0,petrol,1300.0,red,mechanics,front-wheel drive,b,31,7168.451612903225,1.3,hyundai accent
hyundai,accent,700,1995,with mileage,330000.0,petrol,1300.0,red,mechanics,front-wheel drive,b,31,10645.161290322581,1.3,hyundai accent
hyundai,accent,11200,2018,with mileage,45000.0,petrol,1600.0,black,mechanics,front-wheel drive,b,8,5625.0,1.6,hyundai accent
hyundai,accent,4699,2007,with mileage,220000.0,petrol,1400.0,blue,mechanics,front-wheel drive,b,19,11578.947368421053,1.4,hyundai accent
hyundai,accent,9490,2015,with mileage,106000.0,petrol,1600.0,blue,auto,front-wheel drive,b,11,9636.363636363636,1.6,hyundai accent
hyundai,accent,6550,2012,with mileage,165000.0,petrol,1600.0,gray,mechanics,front-wheel drive,b,14,11785.714285714286,1.6,hyundai accent
hyundai,accent,690,1995,with mileage,237000.0,petrol,1349.0,red,mechanics,front-wheel drive,b,31,7645.1612903225805,1.349,hyundai accent
hyundai,accent,800,1995,with mileage,323000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,31,10419.354838709678,1.3,hyundai accent
hyundai,accent,9350,2016,with mileage,41000.0,petrol,1600.0,burgundy,mechanics,front-wheel drive,b,10,4100.0,1.6,hyundai accent
hyundai,accent,9900,2014,with mileage,96000.0,petrol,1600.0,brown,mechanics,front-wheel drive,b,12,8000.0,1.6,hyundai accent
hyundai,accent,8050,2013,with mileage,94700.0,petrol,1600.0,silver,auto,front-wheel drive,b,13,7284.615384615385,1.6,hyundai accent
hyundai,accent,6650,2012,with mileage,173030.0,petrol,1400.0,black,mechanics,front-wheel drive,b,14,12359.285714285714,1.4,hyundai accent
hyundai,accent,6990,2013,with mileage,132415.0,petrol,1600.0,other,mechanics,front-wheel drive,b,13,10185.76923076923,1.6,hyundai accent
hyundai,accent,7950,2014,with mileage,70000.0,petrol,1600.0,brown,mechanics,front-wheel drive,b,12,5833.333333333333,1.6,hyundai accent
hyundai,accent,9000,2015,with mileage,75000.0,petrol,1600.0,black,mechanics,front-wheel drive,b,11,6818.181818181818,1.6,hyundai accent
hyundai,accent,8600,2014,with mileage,82500.0,petrol,1400.0,black,mechanics,front-wheel drive,b,12,6875.0,1.4,hyundai accent
hyundai,accent,800,1995,with mileage,200000.0,petrol,1300.0,other,mechanics,front-wheel drive,b,31,6451.612903225807,1.3,hyundai accent
hyundai,accent,9250,2014,with mileage,80000.0,petrol,1600.0,brown,mechanics,front-wheel drive,b,12,6666.666666666667,1.6,hyundai accent
hyundai,accent,14000,2019,with mileage,18000.0,petrol,1600.0,gray,auto,front-wheel drive,b,7,2571.4285714285716,1.6,hyundai accent
hyundai,accent,650,1998,with mileage,290000.0,petrol,1300.0,black,mechanics,front-wheel drive,b,28,10357.142857142857,1.3,hyundai accent
hyundai,accent,8200,2013,with mileage,105000.0,petrol,1400.0,white,auto,front-wheel drive,b,13,8076.923076923077,1.4,hyundai accent
hyundai,accent,11950,2018,with mileage,12000.0,petrol,1600.0,silver,mechanics,front-wheel drive,b,8,1500.0,1.6,hyundai accent
hyundai,accent,999,1996,with mileage,344000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,30,11466.666666666666,1.3,hyundai accent
hyundai,accent,667,1998,with mileage,260062.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,28,9287.92857142857,1.3,hyundai accent
hyundai,accent,453,1997,with mileage,362973.0,petrol,1500.0,yellow,mechanics,front-wheel drive,b,29,12516.310344827587,1.5,hyundai accent
hyundai,accent,7495,2015,with mileage,11111.0,petrol,1400.0,brown,mechanics,front-wheel drive,b,11,1010.0909090909091,1.4,hyundai accent
hyundai,accent,3900,2011,with mileage,101000.0,petrol,1500.0,silver,mechanics,front-wheel drive,b,15,6733.333333333333,1.5,hyundai accent
hyundai,accent,6700,2011,with mileage,157000.0,petrol,1600.0,silver,auto,front-wheel drive,b,15,10466.666666666666,1.6,hyundai accent
hyundai,accent,7600,2013,with mileage,75000.0,petrol,1600.0,burgundy,auto,front-wheel drive,b,13,5769.2307692307695,1.6,hyundai accent
hyundai,accent,8800,2014,with mileage,93000.0,petrol,1600.0,black,auto,front-wheel drive,b,12,7750.0,1.6,hyundai accent
hyundai,accent,8470,2012,with mileage,98000.0,petrol,1600.0,silver,auto,front-wheel drive,b,14,7000.0,1.6,hyundai accent
hyundai,accent,1000,1995,with mileage,232000.0,petrol,1500.0,blue,mechanics,front-wheel drive,b,31,7483.870967741936,1.5,hyundai accent
hyundai,accent,9400,2015,with mileage,57400.0,petrol,1600.0,brown,mechanics,front-wheel drive,b,11,5218.181818181818,1.6,hyundai accent
hyundai,accent,650,1997,with mileage,250000.0,petrol,1300.0,other,mechanics,front-wheel drive,b,29,8620.689655172413,1.3,hyundai accent
hyundai,accent,760,1996,with mileage,300000.0,petrol,1500.0,green,mechanics,front-wheel drive,b,30,10000.0,1.5,hyundai accent
hyundai,accent,2100,2000,with mileage,164000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,26,6307.692307692308,1.3,hyundai accent
hyundai,accent,690,1995,with mileage,350000.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,31,11290.322580645161,1.3,hyundai accent
hyundai,accent,1400,1997,with mileage,255000.0,petrol,1300.0,burgundy,mechanics,front-wheel drive,b,29,8793.103448275862,1.3,hyundai accent
hyundai,accent,10886,2017,with mileage,45500.0,petrol,1400.0,gray,auto,front-wheel drive,b,9,5055.555555555556,1.4,hyundai accent
hyundai,accent,1050,1997,with mileage,250000.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,29,8620.689655172413,1.3,hyundai accent
hyundai,accent,1588,2001,with mileage,270000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,25,10800.0,1.3,hyundai accent
hyundai,accent,2000,2000,with mileage,387000.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,26,14884.615384615385,1.3,hyundai accent
hyundai,accent,8800,2014,with mileage,64000.0,petrol,1600.0,red,mechanics,front-wheel drive,b,12,5333.333333333333,1.6,hyundai accent
hyundai,accent,950,1995,with mileage,400000.0,petrol,1300.0,red,mechanics,front-wheel drive,b,31,12903.225806451614,1.3,hyundai accent
hyundai,accent,8200,2013,with mileage,90000.0,petrol,1600.0,black,auto,front-wheel drive,b,13,6923.076923076923,1.6,hyundai accent
hyundai,accent,600,1996,with mileage,250000.0,petrol,1300.0,burgundy,mechanics,front-wheel drive,b,30,8333.333333333334,1.3,hyundai accent
hyundai,accent,750,1995,with mileage,186000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,31,6000.0,1.3,hyundai accent
hyundai,accent,1700,2002,with mileage,265000.0,diesel,1500.0,silver,mechanics,front-wheel drive,b,24,11041.666666666666,1.5,hyundai accent
hyundai,accent,1750,1995,with mileage,200000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,31,6451.612903225807,1.3,hyundai accent
hyundai,accent,1800,2000,with mileage,260000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,26,10000.0,1.3,hyundai accent
hyundai,accent,10300,2014,with mileage,239205.0,petrol,1600.0,brown,auto,,b,12,19933.75,1.6,hyundai accent
hyundai,accent,8500,2013,with mileage,82000.0,petrol,1600.0,other,auto,front-wheel drive,b,13,6307.692307692308,1.6,hyundai accent
hyundai,accent,1000,1999,with mileage,260000.0,petrol,1500.0,silver,auto,front-wheel drive,b,27,9629.62962962963,1.5,hyundai accent
hyundai,accent,750,1995,with mileage,220000.0,petrol,1295.0,other,mechanics,front-wheel drive,b,31,7096.774193548387,1.295,hyundai accent
hyundai,accent,1100,1997,with mileage,319892.0,petrol,1300.0,red,mechanics,front-wheel drive,b,29,11030.758620689656,1.3,hyundai accent
hyundai,accent,7300,2011,with mileage,148000.0,petrol,1600.0,gray,mechanics,front-wheel drive,b,15,9866.666666666666,1.6,hyundai accent
hyundai,accent,850,1998,with mileage,210000.0,petrol,1300.0,black,mechanics,front-wheel drive,b,28,7500.0,1.3,hyundai accent
hyundai,accent,650,1995,with mileage,30000.0,petrol,1300.0,purple,mechanics,front-wheel drive,b,31,967.741935483871,1.3,hyundai accent
hyundai,accent,1900,1995,with mileage,350000.0,petrol,1500.0,green,mechanics,front-wheel drive,b,31,11290.322580645161,1.5,hyundai accent
hyundai,accent,1100,1995,with mileage,250000.0,petrol,1500.0,white,auto,front-wheel drive,b,31,8064.5161290322585,1.5,hyundai accent
hyundai,accent,5700,2011,with mileage,110000.0,petrol,1600.0,gray,auto,,b,15,7333.333333333333,1.6,hyundai accent
hyundai,accent,1500,1997,with mileage,0.0,petrol,1500.0,green,mechanics,front-wheel drive,b,29,0.0,1.5,hyundai accent
hyundai,accent,1199,1997,with mileage,200000.0,petrol,1500.0,silver,auto,front-wheel drive,b,29,6896.551724137931,1.5,hyundai accent
hyundai,accent,8000,2013,with mileage,56000.0,petrol,1400.0,black,mechanics,front-wheel drive,b,13,4307.692307692308,1.4,hyundai accent
hyundai,accent,1650,1998,with mileage,270000.0,petrol,1500.0,blue,mechanics,front-wheel drive,b,28,9642.857142857143,1.5,hyundai accent
hyundai,accent,7900,2012,with mileage,126000.0,petrol,1600.0,red,mechanics,front-wheel drive,b,14,9000.0,1.6,hyundai accent
hyundai,accent,380,1995,with mileage,250.0,petrol,1500.0,gray,mechanics,front-wheel drive,b,31,8.064516129032258,1.5,hyundai accent
hyundai,accent,10200,2015,with mileage,56000.0,petrol,1600.0,brown,mechanics,front-wheel drive,b,11,5090.909090909091,1.6,hyundai accent
hyundai,accent,700,1999,with mileage,250000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,27,9259.25925925926,1.3,hyundai accent
hyundai,accent,11400,2017,with mileage,38000.0,petrol,1600.0,black,mechanics,front-wheel drive,b,9,4222.222222222223,1.6,hyundai accent
hyundai,accent,1600,1998,with mileage,131000.0,petrol,1500.0,green,mechanics,front-wheel drive,b,28,4678.571428571428,1.5,hyundai accent
hyundai,accent,7550,2013,with mileage,90000.0,petrol,1600.0,gray,auto,front-wheel drive,b,13,6923.076923076923,1.6,hyundai accent
hyundai,accent,8000,2013,with mileage,125000.0,petrol,1600.0,gray,mechanics,,b,13,9615.384615384615,1.6,hyundai accent
hyundai,accent,7900,2014,with mileage,40500.0,petrol,1400.0,gray,mechanics,front-wheel drive,b,12,3375.0,1.4,hyundai accent
hyundai,accent,11999,2017,with mileage,8965.0,petrol,1600.0,white,auto,front-wheel drive,b,9,996.1111111111111,1.6,hyundai accent
hyundai,accent,3250,2007,with mileage,160000.0,petrol,1500.0,burgundy,mechanics,front-wheel drive,b,19,8421.052631578947,1.5,hyundai accent
hyundai,accent,11500,2016,with mileage,50600.0,petrol,1600.0,black,auto,front-wheel drive,b,10,5060.0,1.6,hyundai accent
hyundai,accent,600,1998,with mileage,263410.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,28,9407.5,1.3,hyundai accent
hyundai,accent,1000,1999,with mileage,271000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,27,10037.037037037036,1.3,hyundai accent
hyundai,accent,2450,2004,with mileage,280000.0,diesel,1500.0,gray,mechanics,front-wheel drive,b,22,12727.272727272728,1.5,hyundai accent
hyundai,accent,1093,1994,with mileage,230000.0,petrol,1500.0,burgundy,mechanics,front-wheel drive,b,32,7187.5,1.5,hyundai accent
hyundai,accent,8842,2014,with mileage,27000.0,petrol,1600.0,white,auto,front-wheel drive,b,12,2250.0,1.6,hyundai accent
hyundai,accent,8150,2013,with mileage,83000.0,petrol,1400.0,white,auto,front-wheel drive,b,13,6384.615384615385,1.4,hyundai accent
hyundai,accent,7950,2013,with mileage,89000.0,petrol,1400.0,silver,mechanics,front-wheel drive,b,13,6846.153846153846,1.4,hyundai accent
hyundai,accent,950,1997,with mileage,293000.0,petrol,1300.0,burgundy,mechanics,front-wheel drive,b,29,10103.448275862069,1.3,hyundai accent
hyundai,accent,1850,2000,with mileage,220000.0,petrol,1500.0,silver,auto,front-wheel drive,b,26,8461.538461538461,1.5,hyundai accent
hyundai,accent,1850,2000,with mileage,280000.0,petrol,1340.0,silver,mechanics,front-wheel drive,b,26,10769.23076923077,1.34,hyundai accent
hyundai,accent,1150,1996,with mileage,265000.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,30,8833.333333333334,1.3,hyundai accent
hyundai,accent,1950,1998,with mileage,197875.0,petrol,1500.0,green,mechanics,front-wheel drive,b,28,7066.964285714285,1.5,hyundai accent
hyundai,accent,9900,2015,with mileage,50000.0,petrol,1600.0,black,mechanics,front-wheel drive,b,11,4545.454545454545,1.6,hyundai accent
hyundai,accent,1000,1997,with mileage,268691.0,petrol,1300.0,purple,mechanics,front-wheel drive,b,29,9265.206896551725,1.3,hyundai accent
hyundai,accent,720,1995,with mileage,200000.0,petrol,1400.0,black,mechanics,front-wheel drive,b,31,6451.612903225807,1.4,hyundai accent
hyundai,accent,1900,2000,with mileage,2500000.0,petrol,1500.0,silver,mechanics,front-wheel drive,b,26,96153.84615384616,1.5,hyundai accent
hyundai,accent,7450,2013,with mileage,118000.0,petrol,1400.0,white,auto,front-wheel drive,b,13,9076.923076923076,1.4,hyundai accent
hyundai,accent,570,1995,with damage,248590.0,petrol,1300.0,green,mechanics,,b,31,8019.032258064516,1.3,hyundai accent
hyundai,accent,1800,2002,with damage,310700.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,24,12945.833333333334,1.3,hyundai accent
hyundai,accent,1300,1996,for parts,350.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,30,11.666666666666666,1.3,hyundai accent
hyundai,accent,2000,2000,with mileage,154000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,26,5923.076923076923,1.3,hyundai accent
hyundai,accent,1500,1995,with mileage,179000.0,petrol,1500.0,red,mechanics,front-wheel drive,b,31,5774.193548387097,1.5,hyundai accent
hyundai,accent,1100,1996,with mileage,200000.0,petrol,1300.0,blue,mechanics,front-wheel drive,b,30,6666.666666666667,1.3,hyundai accent
hyundai,accent,400,1994,with mileage,330000.0,petrol,1300.0,green,mechanics,front-wheel drive,b,32,10312.5,1.3,hyundai accent
hyundai,accent,7130,2012,with mileage,97000.0,petrol,1400.0,silver,auto,front-wheel drive,b,14,6928.571428571428,1.4,hyundai accent
hyundai,accent,650,1995,with mileage,320000.0,petrol,1300.0,purple,mechanics,front-wheel drive,b,31,10322.58064516129,1.3,hyundai accent
hyundai,accent,900,1998,with mileage,300.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,28,10.714285714285714,1.3,hyundai accent
hyundai,accent,11432,2018,with mileage,37800.0,petrol,1600.0,black,mechanics,front-wheel drive,b,8,4725.0,1.6,hyundai accent
hyundai,accent,2300,2002,with mileage,290000.0,diesel,1493.0,silver,mechanics,front-wheel drive,b,24,12083.333333333334,1.493,hyundai accent
hyundai,accent,9500,2014,with mileage,103000.0,petrol,1600.0,silver,mechanics,front-wheel drive,b,12,8583.333333333334,1.6,hyundai accent
hyundai,accent,1200,2000,with mileage,270000.0,petrol,1300.0,black,mechanics,rear drive,b,26,10384.615384615385,1.3,hyundai accent
hyundai,accent,600,1997,with mileage,380.0,petrol,1300.0,black,mechanics,front-wheel drive,b,29,13.10344827586207,1.3,hyundai accent
hyundai,accent,1200,1995,with mileage,213359.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,31,6882.548387096775,1.3,hyundai accent
hyundai,accent,357,1996,for parts,250000.0,petrol,1333.0,green,mechanics,front-wheel drive,b,30,8333.333333333334,1.333,hyundai accent
hyundai,accent,1999,1997,with mileage,440000.0,petrol,1300.0,other,mechanics,front-wheel drive,b,29,15172.413793103447,1.3,hyundai accent
hyundai,accent,350,1996,with damage,233000.0,petrol,1300.0,silver,mechanics,front-wheel drive,b,30,7766.666666666667,1.3,hyundai accent
hyundai,accent,750,1995,with mileage,350000.0,petrol,1300.0,white,mechanics,front-wheel drive,b,31,11290.322580645161,1.3,hyundai accent
hyundai,accent,10600,2016,with mileage,56000.0,petrol,1600.0,brown,auto,front-wheel drive,b,10,5600.0,1.6,hyundai accent
hyundai,accent,500,1998,for parts,1111111.0,petrol,1300.0,white,mechanics,,b,28,39682.53571428572,1.3,hyundai accent
hyundai,accent,3500,2005,with mileage,125000.0,petrol,1500.0,burgundy,auto,front-wheel drive,b,21,5952.380952380952,1.5,hyundai accent
hyundai,accent,2550,2002,with mileage,289756.0,diesel,1500.0,silver,mechanics,front-wheel drive,b,24,12073.166666666666,1.5,hyundai accent
honda,accord,7000,2004,with mileage,225000.0,petrol,2000.0,blue,mechanics,front-wheel drive,d,22,10227.272727272728,2.0,honda accord
honda,accord,2199,1995,with mileage,338000.0,petrol,2000.0,green,mechanics,front-wheel drive,d,31,10903.225806451614,2.0,honda accord
honda,accord,10700,2009,with mileage,275000.0,petrol,2000.0,black,auto,front-wheel drive,d,17,16176.470588235294,2.0,honda accord
honda,accord,8950,2007,with mileage,118286.49,petrol,2400.0,white,auto,front-wheel drive,d,19,6225.604736842106,2.4,honda accord
honda,accord,2500,1996,with mileage,240000.0,petrol,2200.0,burgundy,mechanics,front-wheel drive,d,30,8000.0,2.2,honda accord
honda,accord,22000,2015,with mileage,46000.0,petrol,2000.0,black,auto,front-wheel drive,d,11,4181.818181818182,2.0,honda accord
honda,accord,6200,2004,with mileage,340000.0,petrol,2000.0,gray,mechanics,front-wheel drive,d,22,15454.545454545454,2.0,honda accord
honda,accord,30000,2019,with mileage,10600.0,petrol,1500.0,gray,auto,front-wheel drive,d,7,1514.2857142857142,1.5,honda accord
honda,accord,2400,1997,with mileage,500000.0,diesel,2000.0,blue,mechanics,,d,29,17241.379310344826,2.0,honda accord
honda,accord,6300,2004,with mileage,260000.0,petrol,2000.0,gray,mechanics,front-wheel drive,d,22,11818.181818181818,2.0,honda accord
honda,accord,12450,2011,with mileage,111000.0,petrol,2000.0,other,auto,front-wheel drive,d,15,7400.0,2.0,honda accord
honda,accord,3500,2000,with mileage,343000.0,petrol,1800.0,silver,auto,front-wheel drive,d,26,13192.307692307691,1.8,honda accord
honda,accord,1000,1994,with mileage,380000.0,petrol,2000.0,black,mechanics,front-wheel drive,d,32,11875.0,2.0,honda accord
honda,accord,16500,2013,with mileage,140000.0,petrol,2400.0,black,auto,front-wheel drive,d,13,10769.23076923077,2.4,honda accord
honda,accord,5000,2003,with mileage,259000.0,petrol,2400.0,other,mechanics,front-wheel drive,d,23,11260.869565217392,2.4,honda accord
honda,accord,12300,2009,with mileage,145000.0,petrol,2400.0,white,auto,front-wheel drive,d,17,8529.411764705883,2.4,honda accord
honda,accord,18300,2012,with mileage,148863.95,petrol,2400.0,white,auto,front-wheel drive,d,14,10633.139285714287,2.4,honda accord
